"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UD2HXP5Z","thesis","2021","Macías Quiroga, Iván Fernando","Arcillas pilarizadas con cobalto (Al-Co-PILC) como catalizadores para la degradación de colorantes empleando el sistema HCO3-/H2O2 ; Aluminium-Cobalt-Pillared Clays (Al-Co-PILCs) as catalysts for dye degradation using HCO3-/H2O2 system","","","","","https://repositorio.unal.edu.co/handle/unal/81694","fotografías, gráficos, tablas, ; En la presente investigación se realizó la caracterización química, estructural y textural de una bentonita proveniente del norte del departamento de Tolima. El mineral arcilloso fue sometido a un proceso de pilarización con aluminio y posterior impregnación con cobalto y el material obtenido - Co(%)/Al-PILC - fue utilizado como catalizador en la activación del peróxido de hidrógeno con bicarbonato (sistema BAP, por sus siglas en inglés Bicarbonate-Activated Peroxide) para la oxidación de dos colorantes alimenticios. Los materiales Co(1.0, 3.0 y 6.0%)/Al-PILC mostraron una alta actividad para la decoloración del ponceau 4R (P4R) y amarillo sunset (AS) en solución acuosa, sin embargo, la arcilla impregnada con 1.0% de cobalto fue la que preservó en mayor proporción las propiedades texturales del soporte Al-PILC. Se utilizó la metodología de superficie de respuesta (MSR) basada en un diseño central compuesto (DCC) para analizar el efecto de las variables H2O2, NaHCO3 y Co(1.0%)/Al-PILC sobre la oxidación de los colorantes P4R y AS, considerando como variables de respuesta la decoloración y la remoción de carbono total (CT). Los diseños experimentales mostraron que las concentraciones de peróxido de hidrógeno y bicarbonato son las variables que más influyen en la decoloración y mineralización de los dos colorantes alimenticios estudiados. Se obtuvieron dos modelos cinéticos empíricos de segundo orden para cada colorante, uno para la decoloración y otro para la remoción de carbono total. También se determinaron las condiciones óptimas de las variables de respuesta para el P4R y AS, y bajo estas condiciones se evaluó la estabilidad del catalizador (ciclos de reuso) y el efecto de los “scavengers” de radicales. Bajo las condiciones de reacción, determinadas por la optimización multiobjetivo de los modelos, se realizaron las pruebas cinéticas de decoloración, mostrando que los datos experimentales de concentración normalizada para el P4R y AS se ajustaron a ecuaciones cinéticas de ...","2021","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","Universidad Nacional de Colombia ; Manizales - Ingeniería y Arquitectura - Doctorado en Ingeniería - Ingeniería Química ; Facultad de Ingeniería y Arquitectura ; Manizales, Colombia ; Universidad Nacional de Colombia - Sede Manizales","","spa","","","","","","","","","","","540 - Química y ciencias afines; Advanced oxidation processes; Arcillas pilarizadas; Azo dyes; Bicarbonate-activated hydrogen peroxide system; Cinética; Colorantes azoicos; Costos; Costs; Experimental chemistry; Inorganic chemistry; Kinetics; Peróxido de hidrógeno activado con bicarbonato; Pillared clays; Procesos avanzados de oxidación; Química experimental; Química mineral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJCGYZCT","thesis","2023","Jeninga, Anya","Assessing the effects of imidacloprid and binary mixtures of the neonicotinoids imidacloprid in fathead minnow larvae (Pimephales promelas)","","","","","http://digital.library.wisc.edu/1793/83874","Neonicotinoid insecticides were designed to be selective for insect nicotinic acetylcholine receptors (nAChRs), however recent studies indicate they may cause subtle toxicity in fish. Imidacloprid (IM) and thiamethoxam (TM) are neonicotinoids found together in Wisconsin surface waters, yet no studies have evaluated their combined toxicities to fish. The aim of this study was to better understand the potential for IM and IM:TM mixtures to activate the nAChR and to affect the development (hatching, length, survival) or behavior (embryonic motor activity, predator escape response) of fathead minnows (Pimephales promelas). Embryos and larvae were exposed to IM or to mixtures of IM:TM. Only survival was significantly affected. Chronic exposure to 0.2 μg IM/L and 1:1 0.02 and 200 μg IM/L:μg TM/L resulted in reduced survival. Survival improved in those exposed to mixtures (1:1 2, 20 μg IM/L:μg TM/L, 1:4 0.05 μg IM/L: 0.20 μg TM/L, and 1:5 0.05 μg IM/L: 0.25 μg TM/L); however, high mortality was observed in controls. The effect on survival, but not behavior implies that IM and TM may have low affinities for the vertebrate nAChR and interact with a different system in the fish, which was supported by molecular modeling.","2023","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","","","en_US","","","","","","","","","","","Biology; Pesticides; Toxicity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIEUKI9W","thesis","1997","Cowman, Deborah Fay","Comparative toxicities of two common agricultural chemicals to toads","","","","","https://hdl.handle.net/1969.1/ETD-TAMU-1997-THESIS-C69","Due to the character of the original source materials and the nature of batch digitization, quality control issues may be present in this document. Please report any quality issues you encounter to digital@library.tamu.edu, referencing the URI of the item. ; Includes bibliographical references: p. 36-49. ; Issued also on microfiche from Lange Micrographics. ; Amphibians are limited in their movements compared to other terrestrial vertebrates and are therefore at risk of having entire local populations destroyed by agricultural pesticides. This study provides basic toxicological information about two toad species, Bufo valliceps Wiegmann, 1833, and B. velatus Bragg & Sanders, 1951, in relation to two major agricultural pesticides, carbofuran and trifluralin, that are widely used and applied directly to the soil. Toads of both species were collected at a site in East Texas in 1993, 1994, and 1995, and maintained in captivity for several months to observe feeding behavior and general health. Animals were exposed dermally by ventral absorption for 6 hr to carbofuran or trifluralin. Toads were checked prior to the exposure and at 2, 4, and 6 hr for loss of righting reflex and hind-leg retraction, hyperactivity, iris contraction, and mass increase. Animals were also tested pre-and post-dosing for feeding response. Toads were frozen at 1 hr and 1 d post-dosing for brain cholinesterase (ChE) analysis. Trifluralin showed differences from controls only within the post-feeding test; dosed animals did not eat. There were significant differences between controls and toads exposed to carbofuran in all behavioral categories. A carbofuran concentration of approximately 5.5% of the highest recommended field application rate (2.5 gal/acre) caused loss of righting reflex in 30% of B. valliceps and 60% B velatus at 6 hr. Behavioral tests between species, with the exception of hyperactivity, revealed differences in sensitivities to carbofuran with B. velatus being more sensitive. This coincides with the recent reduction in its ...","1997","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","Texas A&M University","","en_US","","","","","","","","","","","Major wildlife and fisheries sciences; wildlife and fisheries sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Z4A6RTQ","thesis","2021","de Lange, Emiel","Improving environmental interventions by understanding social networks","","","","","https://hdl.handle.net/1842/37928","[No Deposit Agreement]","2021","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","The University of Edinburgh","","en","","","","","","","","","","","Behaviour change; cambodia; Conservation; hunting; pesticides; social marketing; social networks; Wildlife","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQU3VQZR","thesis","","Woltering, Daniel Mark","Organization and the adaptation of aquatic laboratory ecosystems to resource availability, exploitation, and a toxicant","","","","","https://ir.library.oregonstate.edu/concern/graduate_thesis_or_dissertations/3n2041617","Organization and the adaptation of aquatic laboratory ecosystems to resource availability, exploitation, and a toxicant were examined in a 34-month study. Sixteen 560-liter microcosms including prey, predator, and competitor populations were employed over a wide range of energy and habitat resource availability and exploitation of the top predator. Chronic exposure to the pesticide dieldrin was used to perturb systems near steady states. Empirical generalizations from ecological theory, productivity theory, and fishery exploitation theory were incorporated to explain in part such performances as development, structure, and persistence of the laboratory ecosystems, their communities, populations, and individual organisms. Dynamic (developmental) and near steady-state community structure and organization were detailed for guppy, amphipod, snail, planaria, and algae populations and for a benthic detritus and microorganism component. Near steady-state population performances including density, production, yield, and size-specific growth and reproduction were determined for the guppy population in order to demonstrate the concordance of life history, population, and community level performances with changes in environmental conditions. A system of isoclines on a series of interrelated resource-utilizer and competition phase planes was employed to gain a better understanding of the structure and apparent organization of the laboratory systems. The 16 systems were established with a 0.6 gram/day alfalfa ration, 20 percent of each tank bottom covered with gravel for invertebrate habitat, and 0, 10, 20, or 40 percent guppy exploitation per month. Exploitation directly affected the size of the guppy populations near steady state (through observed changes in production, yield, growth, and reproduction) and indirectly affected the size of snail and amphipod populations which responded to competition and/or predation from guppies. Following many months of near steady-state system behavior (i. e. restricted fluctuations of ...","","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","Oregon State University","","English [eng]","","","","","","","","","","","Aquatic ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHN6PVHX","thesis","2016","Furlong, Melissa","PRENATAL EXPOSURE TO ORGANOPHOSPHORUS PESTICIDES AND CHILDHOOD NEURODEVELOPMENTAL PHENOTYPES","","","","","https://doi.org/10.17615/prd3-ye02","Background: Neurodevelopmental traits are often treated as independent in etiological studies, although neurological functions exhibit complex correlational structures. Allowing traits to cluster into phenotypes may produce outcomes that are more clinically and biologically relevant. Additionally, environmental exposures often occur in a mixture. Accounting for such a possibility may reduce bias that results from assuming exposures are independent. We sought to estimate associations between organophosphorus pesticides and neurodevelopment after accounting for these possibilities. Methods: A prospective birth cohort of 404 mother/infant pairs were followed from pregnancy until the children were 6 and 7-9 years of age. Factor analysis was performed on parent-report measures of child executive functioning and behavior, and performance-based measures of IQ. We estimated associations between demographic characteristics, maternal characteristics and environmental exposures during pregnancy and early childhood, and the neurodevelopmental factor scores after accounting for correlations among the factors. Results: We determined the existence of a seven factor solution. Smoking during pregnancy, canned fish consumption, maternal education, and HOME environment were associated with various factors. Prenatal exposure to ∑DMPs was associated with worse Internalizing factor scores but better Executive Functioning factor scores, while ∑DEPs were associated with worse Working Memory Index scores. Estimates were generally stronger for factor scores than for individual instrument-specific items. Conclusions: Associations between prenatal exposure to OPs and worse internalizing behaviors and working memory scores are supported by prior findings in both human and animal studies. Associations with improved executive functioning are not supported by prior literature and may be a result of residual confounding by maternal executive functioning and dietary sources of OPs. A phenotypic outcome modeling approach may provide advantages ...","2016","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","University of North Carolina at Chapel Hill Graduate School","","English","","","","","","","","","","","anxiety; childhood development; Environmental health; Epidemiology; mixtures; Neurodevelopment; organophosphate pesticides; organophosphorus pesticides; Psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GYJVI28","thesis","2009","Kienle, Cornelia","Toxizität von Umweltchemikalien und deren Mischungen auf ausgewählte aquatische Organismen – Verhalten, Entwicklung und Biochemie ; Toxicity of environmental chemicals and their mixtures to selected aquatic organisms – behaviour, development and biochemistry","","","","","http://hdl.handle.net/10900/49293","In dieser Arbeit wurden die Auswirkungen verschiedener Einzelsubstanzen (Pestizide und Metalle) sowie binärer Mischungen der Stoffe auf Embryonen und Larven des Zebrabärblings (Danio rerio) auf biochemischer, entwicklungsbiologischer und organismischer Ebene untersucht. Als zusätzlicher interagierender Faktor wurde der Einfluss von Sauerstoffmangel auf die Toxizität von Substanzen miteinbezogen. Zur Untersuchung von komplexen Interaktionen wurde das Räuber-Beute-Verhalten zwischen Zebrabärblingen und Chironomiden-Larven (Chironomus riparius) analysiert. Einen weiteren Teil dieser Arbeit bilden Untersuchungen mit komplexen Kohlenwasserstoff-Mischungen in Form der water accomodated fraction von Rohöl und deren Auswirkungen auf das Verhalten von marinen Amphipoden (Corophium volutator), ebenso wie Halbfreilandversuche mit Süsswasseramphipoden (Gammarus pulex). Meine Untersuchungen haben gezeigt, dass Effekte verschiedener Substanzen auf Amphipoden und Fische auf verschiedenen biologischen Organisationsebenen und in umweltrelevanten Konzentrationen auftreten. Es konnte nachgewiesen werden, dass abiotische Parameter die Wirkung von Schadstoffen modifizieren. Bei der Untersuchung von Schadstoffmischungen mit gleichen oder unterschiedlichen Wirkmechanismen war in der Mehrheit der Fälle eine additive Wirkung der kombinierten Stressoren zu beobachten, die in der Regel auch für alle untersuchten Parameter (Enzymaktivität, Bewegungsaktivität, Entwicklungsstörungen, Mortalität) konsistent vorhanden war. Auswirkungen des neurotischen Insektizids Chlorpyrifos auf Interaktionen zwischen Fischen und Chironomiden konnten in umweltrelevanten Konzentrationsbereichen detektiert werden. Die Wirkung der water accommodated fraction von Rohöl, die ein großes Problem für aquatische Organismen in Küstenlebensgemeinschaften darstellt, konnte durch Änderungen im Verhalten des marinen Amphipoden Corophium volutator angezeigt werden. Für die kontinuierliche Überwachung der Gewässerqualität an Monitoringstationen hat sich der einheimische Bachflohkrebs Gammarus pulex als geeigneter und relevanter Testorganismus erwiesen, da er auf komplexe Schadstoffmischungen im Oberflächenwasser sensitiv reagiert. Insgesamt haben sich Verhaltensparameter in der vorliegenden Arbeit als integrative, relevante und sensitive Parameter bei den verschiedenen Fragestellungen bewährt, die auch zur Analyse von interspezifischen Interaktionen dienen können. Zur Beurteilung der Auswirkungen von Schadstoffen auf Organismen in der Umwelt sollten abiotische Parameter und Mischungen von Chemikalien miteinbezogen werden. Des Weiteren sind biochemische Messungen, ebenso wie Verhaltenstests, wichtig, um die Toxizität von Schadstoffen adäquat beurteilen zu können. Für ein integriertes Verständnis der Auswirkungen von Chemikalien auf aquatische Organismen sollte daher eine Batterie verschiedener Methoden, ebenso wie realistischere Expositionsszenarien berücksichtigt werden. ; In this work, the effects of various single substances (pesticides and metals) as well as binary mixtures of them on zebrafish (Danio rerio) embryos and larvae were assessed on biochemical, developmental, and organism levels. The influence of oxygen depletion on the toxicity of substances was included as an additional interacting factor. To analyse complex interactions, the predator-prey behaviour between zebrafish and chironomid larvae (Chironomus riparius) was investigated. Another aspect of this work were studies on complex mixtures of hydrocarbons such as the water accommodated fraction of crude oil, and their effects on the behaviour of marine amphipods (Corophium volutator), as well as semi-field experiments with freshwater amphipods (Gammarus pulex). My investigations showed that effects of various substances in environmentally relevant concentration ranges are exerted on different levels of biological organisation, both in amphipods and fish. It could be shown that abiotic parameters modify the effects of pollutants. When investigating mixtures of substances with similar or different modes of action, additivity occurred in the majority of cases which usually were consistent for all investigated parameters (enzyme activity, locomotor activity, developmental impairment, mortality). Effects of the neurotoxic insecticide chlorpyrifos on the interactions between fish and chironomids could be detected in environmentally relevant concentration ranges. The effects of the water accommodated fraction of crude oil which represents a great risk for aquatic organisms in costal habitats were displayed by alterations in the behaviour of the marine amphipod Corophium volutator. For a continuous monitoring of water quality in monitoring stations, the resident amphipod Gammarus pulex proved to be a suitable and relevant test organism, as it responds sensitive to complex mixtures of pollutants in surface waters. In summary, behavioural parameters proved to be integrative, relevant and sensitive parameters for the different research topics/questions in the present work, and can also be recommended to be used to analyse interspecific interactions. To judge on the effects of pollutants on aquatic organisms in the environment, abiotic parameters as well as mixtures of pollutants should be included. Additionally, biochemical measurements as well as behavioural tests are important, to adequately assess the toxicity of pollutants. Therefore, for an integrated understanding of the effects of chemicals on aquatic organisms, a battery of different methods as well as more realistic exposure scenarios should be taken into account.","2009","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","Universität Tübingen","","de_DE","","","","","","","","","","","570; Acetylcholinesterase; Bewegung; Biomonitoring; Early life stage test; ecotoxiology; Embryotest; Locomotion; MixTox model; MixTox Modell; Multispecies Freshwater Biomonitor®; Umwelttoxikologie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7NLJF7WB","thesis","2006","Triantafyllidis, Vassilios; Τριανταφυλλίδης, Βασίλειος","Εδαφική συμπεριφορά σύγχρονων γεωργικών φαρμάκων σε καλλιέργειες καπνού και αραβοσίτου και η επίδραση στην αυτοφυή χλωρίδα ; The soil behavior of modern pesticides in tobacco and maize cultivation and the effect to the flora","","","","","http://hdl.handle.net/10442/hedi/31841","In doctoral thesis investigated the parameters affecting the spatial and temporal distribution of agrochemicals in soil and aqueous systems, with the aim of controlling and minimizing agro-ecosystem pollution. Furthermore, the persistence, runoff and vertical distribution of widely used active ingredients (a.i.: imidacloprid, metalaxyl, mefonoxam, pendimethalin, rimsulfuron, carbofuran) are investigated and an analytical methodology for the simultaneous determination of their residues in water and soil is developed. Finally, the effect of the application of herbicides on the native flora of the cultivated areas is investigated. The results show: In experimental fields, the half-life of active substances ranged from 7.4 to 27.2 days, on the surface soil layer. The physicochemical properties of active ingredient, the tobacco and maize crops, the soil slope (%) effect on the half-life of active ingredient. The losses due to surface runoff for all active ingredients were less than 1% of the applied dose. The soil slope, the solubility of the active ingredient and the cultivation practices influenced the surface runoff of the pesticides. Detection of pesticide residues in deeper soil layers in an attempt to visualize the leaching of pesticides has shown that 4/5 active ingredient can move to greater soil depths, indicating that heavy irrigation and rainfall immediately after the application of pesticides can increase the risk of contamination of groundwater. In contrast, the active ingredient rimsulfuron appears to be rapidly degraded. Its half-life on maize soil columns is 5 days. At 45 days of application, no rimsulfuron was detected at all analyzed soil depths, indicating its inability to contaminate groundwater aquifers. In contrast, the rimsulfuron appears to be rapidly degraded. The half-life of the experimental results is 5 days. At 45 days of application, no rimsulfuron was detected at all soil depths tested, indicating its inability to contaminate groundwater aquifers. The Simpson population index was used ...","2006","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","University of Ioannina ; Πανεπιστήμιο Ιωαννίνων","","gre","","","","","","","","","","","Agricultural and Veterinary Sciences; Agriculture; Agriculture and biodiversity; Agriculture and environmental management; Forestry and Fisheries; Other Agricultural Sciences; Pesticides; Soil and water pollution in agro ecosystem; Άλλες Γεωπονικές Επιστήμες; Αυτοφυή χλωρίδα των καλλιεργούμενων εδαφών; Γεωπονία; Γεωπονικές Επιστήμες και Κτηνιατρική; Γεωργία και διαχείριση περιβάλλοντος; Γεωργικά φάρμακα; Δασολογία και Αλιεία; Ρύπανση εδαφικών και υδατικών πόρων στο αγροοικοσύστημα","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YASKX8AE","thesis","2011","Karanasios, Evangelos; Καρανάσιος, Ευάγγελος","Τύχη και συμπεριφορά γεωργικών φαρμάκων σε συστήματα βιοκλινών προσαρμοσμένων στον ελλαδικό χώρο και αξιολόγηση τους στον περιορισμό της, από σημειακές πηγές, ρύπανσης με γεωργικά φάρμακα ; Behaviour and fate of pesticides in biobed systems adapted to specific requirements of Greek agriculture and their evaluation for mitigation of point source pollution by pesticides","","","","","http://hdl.handle.net/10442/hedi/32813","Biobeds are cost effective biopurification systems that are simple to operate. They have the ability to impede groundwater contamination by retaining and subsequently degrading pesticides. The main component of a biobed, the activated biomixture, has been identified as the major factor controlling its efficacy. In its typical form a biomixture consists of straw, peat and topsoil in a 2:1:1 ratio. The aim of the study was to evaluate various agricultural products found locally as substitutes of peat and straw in the biomixture. For this reason 3 different laboratory studies (degradation, sorption and leaching studies) were conducted in our laboratory. The organic substrates included in the study were various lignocellulosic materials and composts or peat. Soils with different physicochemical characteristics were also included in the study. Analytical methods for pesticide residues determination in biomixtures and soil were developed and evaluated. The chromatographic analysis of the 9 pesticides included in the study (terbuthylazine, dimethoate, metalaxyl-M, metribuzin, buprofezin, chlorpyrifos, iprodione, indoxacarb, azoxystrobin) was performed by gas chromatography with NPD and ECD detectors, while the analysis of the metabolites of terbuthylazine, metribuzin and chlorpyrifos were performed by HPLC with UV detector. In degradation experiments pesticides were extracted with acetone while their metabolites were extracted using a water:methanol mixture. In sorption/desorption studies pesticides were extracted by passed through C18 cartridges while pesticide residues in the leachate were extracted utilizing liquidliquid extraction. The evaluation of the analytical methods included the calculation of accuracy, precision, linearity, the determination of LOD and LOQ and matrix effect. The first study examined the relative contribution of individual components in the degradation efficiency of compost biomixtures. It was found that the presence of all three components was a prerequisite for maximized degradation ...","2011","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","University of Thessaly (UTH) ; Πανεπιστήμιο Θεσσαλίας","","gre","","","","","","","","","","","Agricultural and Veterinary Sciences; Agriculture; Earth and Related Environmental Sciences; Forestry and Fisheries; Natural Sciences; Other Agricultural Sciences; Άλλες Γεωπονικές Επιστήμες; Γεωεπιστήμες και Επιστήμες Περιβάλλοντος; Γεωπονία; Γεωπονικές Επιστήμες και Κτηνιατρική; Γεωργικά φάρμακα; Δασολογία και Αλιεία; Ελλάδα; Μόλυνση; Υπόγεια ύδατα; Φυσικές Επιστήμες","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP3HADPR","thesis","2006","孫斐; Sun, Feei","水產品中多種農藥殘留同時檢測新技術的開發及水產品取食風險評估 ; Combined Novel Method for Multi-Residue Analysis of Pesticides in Fish Commodity and Risk Assessment as Food Intake","","","","","http://ntur.lib.ntu.edu.tw/handle/246246/56728","本研究的目的有二：1.利用固相萃取(solid phase extraction)技術，建立各種水產品中，包括貝類(bivalve)、甲殼類(crustacean)、魚類(fish)及頭足類(cuttlefish)，多種農藥殘留同時檢測的技術。檢測藥劑包括胺基甲酸鹽類(carbamate)、有機氯類(organochlorine)、有機磷類(organophosphate)及合成除蟲菊類(synthetic pyrethroids)等4大類共91種的農藥，以簡化水產品中農藥殘留檢測的工作。2.利用所建立的水產品中多種農藥殘留檢測技術，針對市售各類水產品進行農藥殘留檢測，以評估殘留藥劑對消費者的健康風險。 在所建立的方法中，甲殼類及魚類樣品均質化時使用的溶劑為乙腈(acetonitrile)。貝類樣品則以水、丙酮(acetone)及乙腈組成的混合溶劑進行均質處理；頭足類樣品則須先添加水份打碎後，再以乙腈進行均質化。後兩者樣品，由於添加水份，在後續的萃取過程中，必須加入鹽析(salting out)步驟。每種方法的萃取液，均利用串聯的C18 及aminopropyl層析匣進行樣品的淨化，並以乙腈為唯一的淋洗溶液。最後，再以氣相層析儀(gas chromatography, GC)附電子捕擭式檢出器(electron capture detector, ECD)及火焰光度檢出器(flame photometric detector, FPD)、及液相層析儀(high performance liquid chromatography, HPLC) 附螢光檢出器(Fluorescence detector)進行分析。各類水產品農藥殘留分析方法適用性的確認，是評估樣品添加3種不同濃度之標準劑後的回收率。根據回收試驗結果，所有檢測藥劑中，除了1-naphthol、3-hydroxy carbofuran、aldicarb sulfoxide、heptachlor、trifuralin、acephate、dichlorvs、methamidophos、monocrotophos及omethoate共10個藥劑外，餘各藥劑在4類水產品中的回收率均在60-120%間，回收變異係數(coefficients of variation, CV) < 20%。本研究中所描述的水產品中農藥殘留的萃取和樣品淨化技術，有利於藥物殘留監測計畫中，農藥殘留的快速篩檢工作。 為探討水產品受農藥污染的情形及評估殘留農藥對人體健康危害風險，本研究進一步地，利用前述建立的水產品中多種農藥殘留同時檢測技術，針對市售水產品進行農藥殘留檢測及取食風險評估，樣品採集時間為2001至2003年，樣品種類涵蓋國人取食的5大類水產品，包括魚類、蝦類、貝類、蟹類及頭足類，進行4類共91種農藥殘留檢測。結果顯示，在魚類、貝類、甲殼類及頭足類樣品中，分別有65.40%、93.55% 、84.92% 及98.33%的樣品未測得有農藥的殘留(即檢出值低於檢測極限)。所有樣品中，雖然僅檢出有機磷及有機氯類藥劑的殘留，檢出藥劑僅有DDT及其代謝產物、dieldrin、chlorpyrifos、fenitrotion、fenthion及prothion等6種藥劑，但已證實消費者取食水產品確實有暴露於殘留農藥的風險存在。然而，與世界糧農組織所訂定的各藥劑的每人每日可攝取量(acceptable daily intakes, ADIs)相較，國人經由取食水產品暴露於殘留農藥的量，仍低於ADI值，其中以男性暴露於dieldrin的風險為最高，佔ADI值的93.56%。本研究亦建議，除了例行性地魚體中有機氯類藥劑殘留監測外，魚體中有機磷類藥劑殘留監測工作，亦值得重視。 ; In order to simplify the survey of pesticide (including carbamate, organochlorine, organophosphate and synthetic pyrethroid pesticides) residues in fishery products (including bivalve, crustacean, fish and cuttlefish), multiresidue determination methods were developed through a solid phase extraction (SPE) technique. In the present procedures, samples were extracted with acetonitrile except for bivalve and cuttlefish samples. Mixed solvent of water, acetone and ...","2006","2024-03-01 05:45:42","2024-03-01 05:45:42","","","","","","","","","","","","","","","zh-TW ; en_US","","","","","","","","","","","Acceptable Daily Intakes; Estimated Dietary Intakes; Fishery products; Pesticide; Residues; Risk Assessment; Solid Phase Extraction; 固相萃取技術; 安全評估; 殘留; 每人每日可攝取量; 每日預估攝入的量; 水產品; 農藥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
