key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1227196175,The model anti-androgen flutamide suppresses the expression of typical male stickleback reproductive behaviour,2008,10,20,AQUATIC TOXICOLOGY,0166-445X     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.,90,1,37-47,"Sebire, M and Allen, Y and Bersuder, P and Katsiadaki, I",,English,,"[""Cefas Weymouth Lab Environm & Anim Hlth, Weymouth DT4 8UB, Dorset, England"", ""Cefas Lowestoft Lab, Lowestoft NR33 0HT, Suffolk, England""]","Over the past 15 years considerable attention has been given to the presence in the environment of endocrine disrupting chemicals (EDCs) that may have harmful effects on organisms. Specific test guidelines for the detection of EDCs used for short-term fish screening assays have been developed by the Organisation for Economic Cooperation and Development (OECD). Compared to the core species used in the OECD guidelines, the three-spined stickleback (Gasterosteus aculeatus) has an additional and unique endpoint for (anti-)androgenic substances through the androgen-dependent glue protein (spiggin) used in the nest building. Here we describe a specific behavioural assay that was developed in parallel to the OECD protocol, utilising unique behavioural features of sticklebacks. In the assay, a photoperiod of 16L:8D (light:dark) and a temperature of 17 +/- 1 degrees C was used to induce breeding in quiescent male sticklebacks that were simultaneously exposed for a 21-day period to the mammalian anti-androgen flutamide (FL) at 100, 500 and 1000 mu g/l (plus a water control). Spiggin production and the reproductive behaviour (nest building and courtship) of male sticklebacks were the main measured endpoints. The control fish entered an active breeding cycle including nest building and courtship behaviours as expected due to the stimulating temperature and photoperiodic conditions. The FL-exposed males showed significantly lower spiggin levels at 500 and 1000 mu g/l. In addition, there was a significant decrease in the number of nests built by the FL-treated males at 100 mu g/l with no nest built at 500 and 1000 mu g/l. Finally, FL affected the courtship behaviour of the males with a significant reduction of the number of zigzags towards the female. When the breeding status of the stickleback males is controlled, the behavioural assay developed here is a suitable tool for the detection of androgen antagonists. Crown Copyright (C) 2008 Published by Elsevier B.V. All rights reserved.",Times Cited in Web of Science Core Collection:  50     Total Times Cited:  52     Cited Reference Count:  73,10.1016/j.aquatox.2008.07.016     WE  - Science Citation Index Expanded (SCI-EXPANDED),Flutamide;Stickleback;Breeding status;Anti-androgens;Reproductive behaviour;Fish screening assay;MALE 3-SPINED STICKLEBACK;GASTEROSTEUS-ACULEATUS L;MEDAKA ORYZIAS-LATIPES;ENDOCRINE-DISRUPTING CHEMICALS;GUPPY POECILIA-RETICULATA;RAT HERSHBERGER BIOASSAY;IN-VIVO ANDROGEN;NESTING CYCLE;THREESPINE STICKLEBACKS;SCREEN COMPOUNDS,NA,NA,the model antiandrogen flutamide suppresses the expression of typical male stickleback reproductive behaviour
rayyan-1227196177,Fish full life-cycle testing for 17β-estradiol on medaka (<i>Oryzias latipes</i>),2005,5,NA,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,0730-7268     J9  - ENVIRON TOXICOL CHEM     JI  - Environ. Toxicol. Chem.,24,5,1259-1266,"Seki, M and Yokota, H and Maeda, M and Kobayashi, K",,English,,"CERI, Kurume, Fukuoka 8390801, Japan     PU  - SETAC     PI  - PENSACOLA     PA  - 1010 NORTH 12TH AVE, PENSACOLA, FL 32501-3367 USA","We studied the chronic effects of 17 beta-estradiol (E-2) on the reproductive status of medaka (Oryzias latipes) over two generations under continuous exposure to assess its hazard on this species. The exposure of parental (F-0) medaka to E-2 was begun on embryos within 12 h postfertilization and continued for up to 101 d; the assessment endpoints included embryological development, hatching, posthatch survival, growth, sexual differentiation, reproduction, and hepatic vitellogenin (VTG) levels under flow-through exposure to E-2 at each mean measured concentration of 0.939, 2.86, 8.66, 27.9, and 92.4 ng/L. Eggs (F-1) spawned from the F1 fish at 98, 99, and 100 d posthatch were also examined for hatchability, survival after hatching, growth, sexual differentiation, and hepatic VTG level until 59 d posthatch. In the F-1 medaka, no concentration-related effect of E-2 was observed on hatching, posthatch mortality, and growth. However, we observed abnormal sex differentiation, induction of VTG, and reproductive impairment in a dose-dependent manner. The lowest-observed-effect concentration and no-observed-effect concentration of E-2 for these effects were 8.66 and 2.86 ng/L, respectively. In the F-1 medaka treated with E-2 at <= 8.66 ng/L, however, dose-dependent effects were not observed in any parameter. The results indicate that E. can have significant effects on reproductive potential of medaka at concentrations as low,is 8.66 ng/L, suggesting that the ecological risk of E-2 is higher than that of weak estrogens, such as nonylphenol and octylphenol.",Times Cited in Web of Science Core Collection:  47     Total Times Cited:  59     Cited Reference Count:  31,10.1897/04-379R.1     WE  - Science Citation Index Expanded (SCI-EXPANDED),17 beta-estradiol;medaka;endocrine disruptor;feminization;full life-cycle test;SEWAGE-TREATMENT PLANT;ESTROGENIC CHEMICALS;ENVIRONMENTAL ESTROGENS;VITELLOGENIN INDUCTION;ENDOCRINE DISRUPTION;PIMEPHALES-PROMELAS;STW EFFLUENT;REPRODUCTION;IDENTIFICATION;TROUT;Estradiol,NA,NA,fish full lifecycle testing for 17βestradiol on medaka <i>oryzias latipes<i>
rayyan-1227196178,Comparative biological effects and potency of 17α- and 17β-estradiol in fathead minnows,2010,10,1,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",100,1,01-Aug,"Shappell, NW and Hyndman, KM and Bartell, SE and Schoenfuss, HL",,English,,"[""St Cloud State Univ, Aquat Toxicol Lab, St Cloud, MN 56301 USA"", ""USDA, Biosci Res Lab, Red River Valley Agr Res Ctr, Fargo, ND 58105 USA""]","17 beta-estradiol is the most potent natural estrogen commonly found in anthropogenically altered environments and has been the focus of many toxicological laboratory studies. However, fewer aquatic toxicological data on the effects of 17 alpha-estradiol, a diastereoisomer of 17 beta-estradiol, exists in the literature even though it has been found in the aquatic environment, sometimes at higher concentrations than 17 beta-estradiol. The central objective of this study was to determine how the anatomical, physiological, and behavioral effects of exposure to 17 alpha-estradiol compare to the well-documented effects of 17 beta-estradiol exposures in aquatic vertebrates. A 21-day flow-through exposure of mature male and female fathead minnows to three concentrations each of 17 alpha- and 17 beta-estradiol (averaged measured concentrations 27, 72, and 150 ng/L for 17 alpha-estradiol, and 9, 20, and 44 ng/L for beta-estradiol, respectively) yielded significant, concentration-dependent differences in plasma vitellogenin concentrations among estradiol-exposed males when compared to fish from an ethanol carrier control. Interstitial cell prominence in the testis of fish was elevated in all estradiol treatments. Aggressiveness of male fish to defend nest sites appeared depressed in many of the higher concentration estradiol treatments (albeit not significantly). No clear effects were observed in female fish. Based on plasma vitellogenin data, it appears that 17 beta-estradiol is 8-9 times more potent than 17 alpha-estradiol and that the lowest observable effect concentration (LOEC) for 17 alpha-estradiol in fathead minnows is greater than 25 ng/L and may be less than 75 ng/L. (c) 2010 Elsevier B.V. All rights reserved.",Times Cited in Web of Science Core Collection:  69     Total Times Cited:  84     Cited Reference Count:  49,10.1016/j.aquatox.2010.07.005     WE  - Science Citation Index Expanded (SCI-EXPANDED),17 beta-Estradiol;17 alpha-Estradiol;Vitellogenin;Histopathology;Behavior;Fathead minnow;TREATMENT-PLANT EFFLUENT;WASTE-WATER;ESTROGENIC ACTIVITY;REPRODUCTIVE-BEHAVIOR;STEROID-HORMONES;SURFACE-WATER;MESSENGER-RNA;EXPOSURE;VITELLOGENIN;FISH;Estradiol,NA,NA,comparative biological effects and potency of 17α and 17βestradiol in fathead minnows
rayyan-1227196179,"Bioaccumulation of organochlorine pollutants in the fish community in Lake Arungen, Norway",2009,8,NA,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424     J9  - ENVIRON POLLUT     JI  - Environ. Pollut.""]",157,8,2452-2458,"Sharma, CM and Rosseland, BO and Almvik, M and Eklo, OM",,English,,"[""Norwegian Univ Life Sci, Dept Ecol & Nat Resource Management, NO-1432 As, Norway"", ""Norwegian Inst Agr & Environm Res, NO-1432 As, Norway""]","Organochlorine pollutants in the major fish species (pike Esox lucius, perch Perca fluviatilis, and roach Rutilus rutilus) of Lake Arungen, Norway, were investigated after an extensive removal of large pike in 2004. The organochlorine pollutants detected in fish liver samples in 2005 were dichlorodiphenyltrichloroethane (DDTs), polychlorinated biphenyls (PCBs), hexachlorobenzene (HCB), and heptachlor epoxide (HCE). DDTs were the dominant among all analyzed OCs. Sigma PCB and HCB, detected in fish from two clearly distinct trophic levels (prey and predators), give an indication of biontagnification. All OC concentrations in female pike were significantly lower compared to males, which might be due to the removal of high concentrations of pollutants in roe during spawning. (c) 2009 Elsevier Ltd. All rights reserved.",Times Cited in Web of Science Core Collection:  62     Total Times Cited:  68     Cited Reference Count:  44,10.1016/j.envpol.2009.03.007     WE  - Science Citation Index Expanded (SCI-EXPANDED),Organochlorine compounds;Bioaccumulation;Pike;POLYBROMINATED DIPHENYL ETHERS;PIKE ESOX-LUCIUS;PERCH PERCA-FLUVIATILIS;WATER FOOD-WEB;POLYCHLORINATED-BIPHENYLS;TROPHIC POSITION;MERCURY CONCENTRATIONS;DDT;PESTICIDES;CONTAMINATION;Norway,NA,NA,bioaccumulation of organochlorine pollutants in the fish community in lake arungen norway
rayyan-1227196180,Naturally produced steroid hormones and their release into the environment,2003,11,NA,PURE AND APPLIED CHEMISTRY,"[""0033-4545"", ""1365-3075     J9  - PURE APPL CHEM     JI  - Pure Appl. Chem.""]",75,11,1859-1871,"Shore, LS and Shemesh, M",,English,,"Kimron Vet Inst, IL-50250 Bet Dagan, Israel","Steroidal hormones produced by humans and animals are constantly excreted into the environment in their active forms. The primary steroid hormones are progesterone, estrone, estradiol, testosterone, and cortisol, all of which are lipophilic and poorly soluble in water. The steroids of major concern are estrone and estradiol-17beta, since they exert their physiological effects at a lower concentration than other steroids and can be found in the environment in concentrations above their lowest observable effect level for fish and plants (10 ng/l). The steroid hormones can be readily measured in run-off, soil, and groundwater, but each steroid has its distinct pathway of transport. Since the major source of steroids in the environment appears to be cattle and chickens, the hormonal steroid input into the environment could be drastically reduced by well-established techniques such as buffer strips and composting.",Times Cited in Web of Science Core Collection:  180     Total Times Cited:  223     Cited Reference Count:  65,10.1351/pac200375111859     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Conference Proceedings Citation Index - Science (CPCI-S),17 BETA-ESTRADIOL;17-BETA-ESTRADIOL;ESTROGENS;EXCRETION;ESTRONE;URINARY;RUNOFF;PHARMACEUTICALS;TESTOSTERONE;PERSISTENCE,NA,NA,naturally produced steroid hormones and their release into the environment
rayyan-1227196182,Uptake and metabolism of technical nonylphenol and its brominated analogues in the roach (<i>Rutilus rutilus</i>),2004,9,20,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",69,4,359-369,"Smith, MD and Hill, EM",,English,,"Univ Sussex, Environm Res Ctr, Brighton BN1 9QJ, E Sussex, England","Alkylphenols have been implicated as one of the causative agents of oestrogenic contamination in fish. This study reports the fate of a technical mixture of secondary and tertiary isomers of the environmental contaminant 4-nonylphenol (NP) in mature female roach. Fish were exposed to a concentration of 4.9 mug/l radio-labelled technical NP over a 4-day period in a flow-through aquarium. NP residues were extracted from all tissues and analysed by reverse phase radio HPLC. The concentration of NP residues was highest in bile and liver, with apparent bioconcentration factors (apparent BCFs) of 34,121 and 605, respectively. In other tissues, apparent BCF values were recorded between 13 and 250. NP was the only residue detected in brain, muscle and blood cells whereas an additional NP derivative was detected in other soft tissues, including gonads and liver, which was identified as the brominated derivative of technical NP, dibromo-4-nonylphenol. Traces of the dibrominated NP were also detected in aquarium water but only in the presence of NP, which suggested that bromination of the NP parent compound occurred in situ in the water due to the presence of trace amounts of oxidised bromine species in municipal water following disinfection. There was no evidence of further metabolism of the brominated derivative in roach, but a single major metabolite of NP was present in liver and bile, which was identified as the glucuronide conjugate of 4-(hydroxy-nonyl)-phenol. This detection of only one NP metabolite suggests that, in contrast to other fish species, the variety of metabolic pathways available for the deactivation of 4-alkylphenols in roach is limited. This study indicates that brominated alkylphenols bioconcentrate in a range of tissues and, as they have been detected in the aquatic environment, they could contribute to the body burden of alkylphenolics in fish. The formation of these brominated derivatives in aquarium water suggest that they could confound toxicity tests to assess the effects of alkyphenols to aquatic organisms. (C) 2004 Elsevier B.V. All rights reserved.",Times Cited in Web of Science Core Collection:  33     Total Times Cited:  39     Cited Reference Count:  29,10.1016/j.aquatox.2004.06.006     WE  - Science Citation Index Expanded (SCI-EXPANDED),roach;Rutilus rutilus;oestrogen mimic;technical nonylphenol;biotransformation;bioconcentration;bromination;TROUT ONCORHYNCHUS-MYKISS;RAINBOW-TROUT;4-TERT-OCTYLPHENOL RESIDUES;HALOGENATED DERIVATIVES;ALKYLPHENOLIC CHEMICALS;P-NONYLPHENOL;WATER;FISH;BIOCONCENTRATION;ESTROGENICITY,NA,NA,uptake and metabolism of technical nonylphenol and its brominated analogues in the roach <i>rutilus rutilus<i>
rayyan-1227196183,In situ and laboratory bioassays to evaluate the impact of effluent discharges on receiving aquatic ecosystems,2004,11,NA,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424     J9  - ENVIRON POLLUT     JI  - Environ. Pollut.""]",132,2,231-243,"Smolders, R and Bervoets, L and Blust, R",,English,,"Univ Antwerp, RUCA, Lab Ecophysiol Biochem & Toxicol, B-2020 Antwerp, Belgium","Effluents are a main source of direct and often continuous input of pollutants into aquatic ecosystems with long-term implications on ecosystem functioning. Therefore, the study of the effects of effluent exposure on organisms, populations or communities within the framework of impact assessment has a high ecological relevance. The aim of this study was to assess the toxicological impact of two effluents, one household wastewater treatment effluent (Effluent 1) and one industrial effluent (Effluent 2), on the receiving aquatic ecosystem using two test species under both in situ and laboratory conditions. Zebra mussel (Dreissena polymorpha) and common carp (Cyprinus carpio) were exposed under laboratory conditions in an online monitoring flow-through system (receiving different concentrations of Effluent 2) and under in situ conditions along the pollution gradient established by these two effluent discharges. Bioassays focussed on growth and condition related endpoints (i.e. condition, growth, lipid budget), since these are key functional processes within organisms and populations. Under laboratory conditions, increasing concentrations of the industrial effluent (Effluent 2) had a negative effect on both zebra mussel and carp energy reserves and condition. Under in situ conditions, the same negative impact of Effluent 2 was observed for zebra mussels, while Effluent I had no apparent effect on exposed zebra mussels. Carp growth and condition, on the other hand, were significantly increased at the discharge sites of both effluents when compared to the reference site, probably due to differences in food availability. The results indicate that a combination of in situ and laboratory exposures can illustrate how ecological processes influence bioassay studies. The incorporation of indirect, ecological effects, like changes in food availability, provides considerable benefit in understanding and predicting effects of effluents on selected species under realistic exposure conditions. (C) 2004 Elsevier Ltd. All rights reserved.",Times Cited in Web of Science Core Collection:  38     Total Times Cited:  52     Cited Reference Count:  42,10.1016/j.envpol.2004.04.019     WE  - Science Citation Index Expanded (SCI-EXPANDED),effluent;pollution gradient;condition;energy budgets;zebra mussel;carp;ECOLOGICAL RISK-ASSESSMENT;DREISSENA-POLYMORPHA;TOXICITY;MUSSELS;EXPOSURE;FISH;SPECTROMETRY;BIOMONITORS;PARAMETERS;FRAMEWORK;Biological Assay,NA,NA,in situ and laboratory bioassays to evaluate the impact of effluent discharges on receiving aquatic ecosystems
rayyan-1227196184,"Androgenic and estrogenic activity in water bodies receiving cattle feedlot effluent in eastern Nebraska, USA",2004,3,NA,ENVIRONMENTAL HEALTH PERSPECTIVES,"[""0091-6765"", ""1552-9924     J9  - ENVIRON HEALTH PERSP     JI  - Environ. Health Perspect.""]",112,3,346-352,"Soto, AM and Calabro, JM and Prechtl, NV and Yau, AY and Orlando, EF and Daxenberger, A and Kolok, AS and Guillette, LJ and le Bizec, B and Lange, IG and Sonnenschein, C",,English,,"[""Tufts Univ, Sch Med, Dept Anat & Cellular Biol, Boston, MA 02111 USA"", ""SW Res Inst, San Antonio, TX USA"", ""St Marys Coll Maryland, Dept Biol, St Marys City, MD 20686 USA"", ""Tech Univ Munchen Weihenstephan, Forschungszentrum Milch & Lebensmittel, Inst Physiol, D-8050 Freising Weihenstephan, Germany"", ""Univ Nebraska, Dept Biol, Omaha, NE 68182 USA"", ""Univ Florida, Dept Zool, Gainesville, FL 32611 USA"", ""Ecole Natl Vet, Lab Nat Reference, LABERCA, Nantes, France""]","Studies reveal that surface waters worldwide are contaminated with hormonally active agents, many released from sewage treatment plants. Another potential source of aquatic hormonal contamination is livestock feedlot effluent. In this study, we assessed whether feedlot effluent contaminates watercourses by measuring a) total androgenic [methyltrienolone (R1881) equivalents] and estrogenic (17beta-estradiol equivalents) activity using the A-SCREEN and E-SCREEN bioassays and b) concentrations of anabolic agents via gas chromatography-mass spectroscopy and enzyme-based immunoassays. Water samples were collected over 3 years from up to six sites [all confluent with the Elkhorn River, Nebraska, USA: a feedlot retention pond (site 1), a site downstream from site 1 (site 2), a stream with intermediate livestock impact (site 3), and three sites with no observable livestock impact (sites 4-6)] and two sources of tap water. In 1999, samples from site 1 contained 9.6 pM R1881 equivalents and 1.7 pM 17beta-estradiol equivalents. Site 2 samples had estrogen levels similar to those in site 1 samples but lower androgen levels (3.8 pM R1881 equivalents). Androgen levels in site 3 samples were similar to those in site 2 samples, whereas estrogen levels decreased to 0.7 pM 17beta-estradiol equivalents. At site 6, androgen levels were approximately half those found at site 3, and estrogen levels were comparable with those at site 3. Sampling in later years was limited to fewer sites because of drought and lack of permission to access one site. Instrumental analysis revealed estrone but no significant levels of resorcylic acid lactones or trenbolone metabolites. Tap water was devoid of hormonal activity. We conclude that feedlot effluents contain sufficient levels of hormonally active agents to warrant further investigation of possible effects on aquatic ecosystem health.",Times Cited in Web of Science Core Collection:  241     Total Times Cited:  297     Cited Reference Count:  42,10.1289/ehp.6590     WE  - Science Citation Index Expanded (SCI-EXPANDED),agricultural runoff;anabolic steroid hormones;aquatic ecosystem health;A-SCREEN;concentrated animal feeding operations (CAFOs);environmental androgens;environmental estrogens;E-SCREEN;personal care products;pharmaceuticals;HORMONES;CHEMICALS;EXPOSURE;FATE;IDENTIFICATION;METABOLITES;ESTRADIOL;Body Water;Cattle;Androgens;Virilism;Estrogens,NA,NA,androgenic and estrogenic activity in water bodies receiving cattle feedlot effluent in eastern nebraska usa
rayyan-1227196185,"Male territoriality mediates density and sex ratio effects on oviposition in the zebrafish, <i>Danio rerio</i>",2005,6,NA,ANIMAL BEHAVIOUR,"[""0003-3472"", ""1095-8282     J9  - ANIM BEHAV     JI  - Anim. Behav.""]",69,NA,1317-1323,"Spence, R and Smith, C",,English,,"Univ Leicester, Dept Biol, Leicester LE1 7RH, Leics, England","Skew in the operational sex ratio of a population can have important consequences for mating competition and typically results in differential mating success. Population density can also influence mating behaviour and may interact with the operational sex ratio. We investigated the effects of both density and operational sex ratio on male territoriality and female oviposition in the zebrafish. We manipulated the sex bias in favour of either males or females at two density levels and measured the impact on females of aggression and courtship behaviour by territorial males in terms of egg production. Total egg production increased as a function of the number of females in each of the four treatments. However, mean per capita egg production was lower at high densities. We propose that this effect was due to increased aggression at high densities by territorial males towards rivals, which interrupted female spawning attempts. At high densities, territorial males maintained high rates of aggression regardless of sex bias, but courtship rates were significantly lower in male-biased treatments. We further propose that this response, whereby males constrain courtship in the presence of potential rivals, may be adaptive in the context of sperm competition avoidance. (c) 2005 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",Times Cited in Web of Science Core Collection:  134     Total Times Cited:  153     Cited Reference Count:  42,10.1016/j.anbehav.2004.10.010     WE  - Science Citation Index Expanded (SCI-EXPANDED),MALE-MALE COMPETITION;MALE MATING SUCCESS;SPERM COMPETITION;POPULATION-DENSITY;BRACHYDANIO-RERIO;SELECTION;EVOLUTION;MODEL;PREFERENCES;CHOICE;Sex Ratio,NA,NA,male territoriality mediates density and sex ratio effects on oviposition in the zebrafish <i>danio rerio<i>
rayyan-1227196186,"Hormones, pheromones and reproductive behavior",2003,NA,NA,FISH PHYSIOLOGY AND BIOCHEMISTRY,"[""0920-1742"", ""1573-5168     J9  - FISH PHYSIOL BIOCHEM     JI  - Fish Physiol. Biochem.""]",28,1,229-235,"Stacey, N",,English,,"Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada","Fish commonly use reproductive hormones ( steroids and prostaglandins) both as endogenous signals between reproductive tract and brain and as exogenous signals (hormonal pheromones) that synchronize gamete maturation and/or spawning interactions between and among conspecifics. This dual function for hormonal products not only extends traditional concepts that sex hormone actions are limited to reproductive synchrony within the individual, but also implies we are unlikely to achieve a comprehensive understanding of reproductive function in any fish without knowledge of both the endogenous and exogenous actions of its hormones and related released compounds. Such knowledge is beginning to accumulate for several species ( e. g. goldfish, Atlantic salmon), but even here is far from complete. Moreover, because hormonal pheromone studies have focused on oviparous gonochorists with relatively simple reproductive strategies, we know nothing about the potential hormonal pheromone functions of the numerous species with sequential hermaphroditism or alternative male strategies, or the possible changes in pheromone function associated with the numerous transitions from oviparity to viviparity. Given the insights we have gained from studies of traditional species, it seems certain that expanding hormonal pheromone research to nontraditional species exemplifying the diverse nature of fish mating systems will similarly enrich our understanding of fish reproductive function.",Times Cited in Web of Science Core Collection:  81     Total Times Cited:  101     Cited Reference Count:  24,10.1023/B:FISH.0000030540.99732.2c     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Conference Proceedings Citation Index - Science (CPCI-S),"electro-olfactogram;olfaction;goldfish;prostaglandin F-2 alpha;17a,20 beta-dihydroxy-4-pregnen-3-one;internal fertilization;external fertilization;oviposition;alternate reproductive tactic;MILT PRODUCTION;SEX-CHANGE;GOLDFISH;EVOLUTION;STEROIDS;TELEOST;TACTICS;FISH;Reproductive Behavior",NA,NA,hormones pheromones and reproductive behavior
